,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10
sample_783,0.05000000003952656,0.050000000034186885,0.5499999994925491,0.050000000063583544,0.05000000006383451,0.05000000007285118,0.050000000034592845,0.050000000061137,0.050000000052739225,0.050000000084999295
sample_784,0.014285721168951356,0.29318341288419497,0.014286565535212506,0.014286342159046067,0.01429020368604506,0.014285898365020634,0.2511383634327877,0.014292358231346666,0.3556654202238734,0.014285714313521708
sample_785,0.020000000011841237,0.020000000010239313,0.020005493197406812,0.02000196538272467,0.39233601193275025,0.02000791740380898,0.02000625399352392,0.020015138941321103,0.4476272191009377,0.02000000002544604
sample_786,0.5499999992536068,0.050000000051652914,0.050000000039170114,0.0500000000959144,0.05000000009679229,0.05000000010980748,0.050000000052346096,0.050000000092414024,0.05000000007970752,0.05000000012858844
sample_787,0.01111111113641396,0.011111111132989597,0.12221861599938943,0.011111111151782562,0.23333430936136634,0.25269735159397183,0.3250830561635179,0.01111111115025374,0.01111111114481066,0.011111111165503954
sample_788,0.1833312642276683,0.01666666667875549,0.016676370013941153,0.016666666689177947,0.016666666689250324,0.6833256989519688,0.016666666678912354,0.016666666688298387,0.016666666685287185,0.016666666696740075
sample_789,0.025000000013474428,0.5250002561223343,0.27499974371639274,0.025000000021668824,0.025000000021746502,0.02500000002483412,0.025000000011790563,0.025000000020839203,0.025000000017956804,0.02500000002896243
sample_791,0.05000000000343666,0.0500000000029721,0.05000000000225236,0.5499999999591786,0.05000000000554432,0.05000000000633121,0.050000000003006154,0.050000000005314335,0.050000000004575704,0.05000000000738862
sample_793,0.003448275865674661,0.0034482772183854343,0.0034484826873680766,0.07439649727319644,0.08824118325369992,0.18178363003297807,0.6003907371625349,0.037945760520956016,0.0034488801153771767,0.003448275869829352
sample_794,0.5499999991775373,0.05000000005699065,0.05000000004312813,0.05000000010587392,0.050000000106266956,0.05000000012129171,0.050000000057774045,0.050000000101878044,0.05000000008764989,0.050000000141609366
sample_795,0.011111411334838226,0.4852253849432569,0.01111170981517415,0.011111111115204906,0.23718841613831915,0.011111549702378645,0.01111116350648343,0.011111114865998585,0.19980702746177922,0.011111111116566735
sample_796,0.025000000010121856,0.02500000000867231,0.025007527296680765,0.025000000016132447,0.02501748506671204,0.2749890222033493,0.02501211007602637,0.5249672529113526,0.02500660238939252,0.025000000021559922
sample_797,0.033333356633898185,0.03333333335664741,0.03333333335103318,0.03333333337668826,0.03333333337686028,0.033333333383024064,0.3666660758982501,0.0333333333750311,0.3666672338572357,0.03333333339133172
sample_798,0.033333333342179604,0.033333333340980584,0.033333333339129155,0.03333333334755412,0.033333333347603473,0.033333333349625696,0.0333333333410846,0.033333333347017186,0.6999999998924714,0.03333333335235419
sample_799,0.05000000000596327,0.549999999924705,0.05000000000391664,0.050000000009596264,0.05000000000962948,0.050000000010984,0.05000000000521991,0.05000000000922392,0.05000000000794193,0.05000000001281954
sample_800,0.016666666677663495,0.016666666676024712,0.25099191789945835,0.361571530613999,0.016667562587257014,0.016666666686605946,0.01666749667704451,0.01666666668543629,0.27076815880646227,0.016666666690048598
sample_801,0.050000000010486434,0.050000000009072024,0.05000000000688472,0.05000000001686182,0.5499995184425504,0.05000000001933161,0.050000000009207596,0.050000481449081625,0.05000000001397464,0.05000000002254933
sample_803,0.01666666667936315,0.016666666677647404,0.016667482709741624,0.016666666687057703,0.016666666687133368,0.3500004900567389,0.349999315549262,0.1833327115754656,0.016666666683555396,0.0166666666940349
sample_804,0.006666666672765495,0.006666666671935531,0.006666754490697794,0.0066666666764628605,0.4066674647053985,0.3983002592311901,0.14836536401546613,0.006666666676089326,0.006666824180232022,0.006666666679762407
sample_805,0.004762068926428486,0.004761997999281419,0.40157987535181,0.26305146366642385,0.004761904767985973,0.004762028333811087,0.24823941799745525,0.004761904767732111,0.05855743341905945,0.00476190477001234
sample_806,0.33990606872391005,0.21168558869099127,0.0012824377107242145,0.12905586017114648,0.182052889793557,0.09981114235103171,0.0012821884856658275,0.015599007690708397,0.01804276509608643,0.00128205128617859
sample_807,0.025000000009303115,0.025000000008022927,0.025000000006064615,0.27500023067858015,0.5249997692263242,0.02500000001702505,0.025000000008149403,0.025000000014315776,0.02500000001232601,0.0250000000198887
sample_809,0.050000000036762124,0.05000000003176229,0.05000000002413279,0.5499999995634965,0.050000000059219105,0.050000000067765574,0.050000000032123466,0.050000000056747165,0.05000000004900902,0.05000000007898186
sample_810,0.05000000000498076,0.05000000000430792,0.5499999999360886,0.05000000000800924,0.050000000008037615,0.05000000000917624,0.05000000000435638,0.050000000007701946,0.050000000006633266,0.05000000001070816
sample_811,0.18333160111864824,0.016666666688344243,0.3500007586288459,0.35000097332942454,0.016666666707174854,0.016666666712862387,0.016666666688615436,0.016666666705436844,0.016666666700032643,0.016666666720614978
sample_812,0.050000000044393686,0.05000000003838219,0.050000000029084384,0.05000000007132444,0.549999999472838,0.05000000008184516,0.05000000003886685,0.05000000006864651,0.050000000059103544,0.050000000095515446
sample_813,0.05000000002252877,0.05000000001947423,0.05000000001477668,0.5499824070574933,0.05000000003633258,0.05000000004148617,0.0500000000197273,0.050000000034828906,0.050017592704956516,0.05000000004839541
sample_814,0.5499999995869611,0.050000000028640426,0.05000000002164939,0.05000000005314318,0.05000000005333819,0.05000000006098746,0.050000000028990015,0.05000000005110971,0.0500000000441087,0.050000000071072026
sample_815,0.09659305065492607,0.09119148853239285,0.35409876710819227,0.001754526459841362,0.06447677958823257,0.17810360057710045,0.0017547176345363684,0.10591728161144766,0.10435539776368931,0.001754390069641125
sample_816,0.03333333334086494,0.03333333333984731,0.03333333333826802,0.03333333334543777,0.03333333334548731,0.6999999999122908,0.03333333333992457,0.03333333334498707,0.03333333334336514,0.03333333334952729
sample_817,0.02500000001840569,0.27499928362300624,0.27499050005903425,0.02500577985310858,0.025000000024741276,0.025000000024296462,0.025000698195737206,0.025003523955182287,0.27500021421931986,0.02500000002716823
sample_819,0.011111111133642696,0.011111111130514408,0.29406972546411875,0.011111194465652355,0.1312643893839595,0.011111776561495038,0.011111906964953526,0.26691824975089984,0.24107730936959557,0.011113225775168349
sample_820,0.01666666668094582,0.0166666666790312,0.498598097995422,0.2109902962811019,0.016666666689560242,0.1737449389233514,0.016666666679104148,0.016666666688702748,0.01666666668556808,0.01666666669721241
sample_821,0.012500000007868675,0.012506567034327202,0.012500292605586799,0.012500000012637496,0.6374998026246993,0.2624933376684623,0.012500000006880658,0.012500000012159642,0.012500000010474823,0.012500000016903233
sample_822,0.025004454324173527,0.025000000004146566,0.025001284692952635,0.025000000007755888,0.025000000007732556,0.2749955232181489,0.5249987377209654,0.025000000007417388,0.02500000000637535,0.025000000010331706
sample_823,0.014285714293845302,0.3707032468282887,0.014287416694604241,0.014285714298770482,0.5150041556804142,0.014286712722230607,0.014285714292818257,0.014285722834555085,0.014289685945157636,0.01428591640931555
sample_824,0.5499899532022313,0.05001004674617532,0.050000000002906116,0.050000000007127225,0.05000000000715648,0.050000000008179335,0.05000000000387986,0.05000000000687201,0.05000000000590445,0.05000000000956806
sample_825,0.008333333428110662,0.008333333341434351,0.14405350112610013,0.535443950760685,0.008333333348352687,0.008333333350475378,0.09550323965763836,0.008333333347725265,0.09166577936937614,0.09166686227010214
sample_826,0.03333333333972402,0.03333333333886382,0.03333333333752337,0.033333333343608454,0.033333333343666734,0.033333333345110225,0.03333333333892266,0.033333333343217274,0.03333333334183943,0.699999999927524
sample_827,0.07383763714936238,0.003031149755974354,0.34325548141878026,0.0401528446582193,0.0030307161231942774,0.0030305204993095283,0.12603417554304683,0.0030303202317654133,0.3147386850004407,0.0898584696199069
sample_828,0.025006274117010428,0.025001028568482558,0.025000000005802322,0.02500000001423761,0.025003672005770337,0.025000000016322577,0.2749925117217349,0.5249965135197993,0.025000000011802467,0.025000000019037582
sample_829,0.00588235344598716,0.06470534006054084,0.35737066829661424,0.005882352956776816,0.00588292038464117,0.005882582382786318,0.4765425106357713,0.06608316435616478,0.005885538792878098,0.005882568687839282
sample_830,0.05000000001420433,0.05000000001228147,0.05000000000930269,0.050000000022840434,0.050000000022926254,0.05000000002617123,0.05000000001244329,0.050000000021978255,0.050000000018915844,0.5499999998389362
sample_831,0.12812361238753778,0.0031252934964571075,0.1075918241397457,0.03645862192454826,0.03874024092403602,0.04879142783303302,0.003125157265667452,0.03437500041736038,0.5965438215986083,0.0031250000130060313
sample_832,0.005882352983246417,0.17326607374541805,0.24937368387052256,0.005882925355841052,0.0058826367253216535,0.00588242082652758,0.07579368038099463,0.06047927124412373,0.41167460190831895,0.005882352959685556
sample_833,0.18332853003559596,0.016669352439838886,0.2352858912267378,0.016668681925035508,0.016669213581877253,0.01666666669230278,0.2980407997818599,0.016670621619204403,0.18333357600099479,0.016666666696552597
sample_834,0.03333333334566431,0.03333333334400077,0.6999971931894181,0.03333482054415585,0.03333333335331698,0.03333333335608774,0.033333333344158146,0.033334652813493945,0.03333333334979862,0.03333333335990567
sample_835,0.10999986536721568,0.010000633076231174,0.010004517138036116,0.010000000026132626,0.10999914712287304,0.010002929917346517,0.24703802903322808,0.11000037892226212,0.372954499361692,0.01000000003498267
sample_836,0.03333333337068176,0.033333333354520454,0.03333333334939805,0.033333333372690475,0.03333333337291079,0.033333333378472704,0.36666591078248634,0.3666603215707155,0.03334043406218162,0.03333333338594215
sample_837,0.005263831357269359,0.11052567411700392,0.3883735541872691,0.30500834417201167,0.0052639421733711765,0.16451122135979793,0.005263822569501709,0.005263157902676417,0.005263294256043174,0.00526315790505547
sample_839,0.033333333359006546,0.03333333335552191,0.033333333350164245,0.03333333337463289,0.3666667015520485,0.3666666315238366,0.0333333333557766,0.03333333337301674,0.033333333367485785,0.033333333388510245
sample_840,0.009091180396876605,0.009090994994443389,0.009092438490374352,0.009093821566152004,0.009090909106240597,0.09999989657802906,0.5042983355523095,0.00909341050859325,0.21872793269218405,0.12242108011479708
sample_841,0.05000000008298586,0.050000000071641876,0.050000000054277335,0.050000000133163684,0.050000000133861244,0.050000000152698294,0.5499999989545593,0.05000000012811252,0.050000000110384794,0.050000000178315206
sample_842,0.0500000000308401,0.05000000002665907,0.05000000002020281,0.05000000004956715,0.0500000000497558,0.050000000056861046,0.5499999996110776,0.050000000047681244,0.05000000004106426,0.050000000066290955
sample_843,0.010000013556833226,0.01000000000257523,0.010000636084341666,0.01000000000492077,0.11000001112616734,0.010000000005487812,0.2177049982978546,0.5100005452721996,0.10229379564321729,0.010000000006402464
sample_844,0.05000000000459456,0.05000000000397325,0.05000000000301111,0.050000000007383485,0.05000000000740588,0.05000000000846114,0.05000000000401793,0.05000000000711259,0.5499999999441445,0.050000000009895525
sample_845,0.003225986150680922,0.06774129590278591,0.3602067322708101,0.003226486490615585,0.0032263408244394692,0.27412112836123875,0.13862689259748975,0.003225806458505054,0.14317352448224197,0.0032258064611924288
sample_846,0.36666538898486817,0.03333333337790093,0.033333333367120715,0.36666794378741663,0.03333333341655219,0.033333333428297626,0.03333333337842694,0.033333333413087314,0.033333333402000405,0.03333333344432925
sample_847,0.050000000006938806,0.05000000000599953,0.050012025501050925,0.050008852699103726,0.050000000011204734,0.05000259231363574,0.5499600405988887,0.05000000001072952,0.05001648883753324,0.05000000001491512
sample_848,0.0611097871249824,0.12206188222386566,0.23107995069418144,0.005556217221954176,0.005555816276336655,0.06273176231997385,0.1481424317858329,0.2818691693055755,0.07633645030378204,0.005556532743515364
sample_849,0.01250000001876785,0.012500000016228042,0.5820920416752515,0.012506539598672404,0.012500782199940432,0.012503917463802356,0.3178910940991728,0.012500302903008268,0.01250532198479615,0.01250000004036007
sample_850,0.05000000000506713,0.050000000004382136,0.050000000003322914,0.5499999999398089,0.050000000008173937,0.05000000000933314,0.05000000000443307,0.050000000007837504,0.05000000000674771,0.05000000001089371
sample_851,0.033333333346852526,0.03333333334489131,0.36666160918455626,0.36666695527686155,0.03333333335487998,0.033333333357951106,0.033338102066833186,0.033333333353995714,0.033333333351135905,0.033333333362042444
sample_852,0.050000000004920955,0.05000000000425553,0.0500000000032321,0.5499917191841383,0.050000000007957214,0.050000000009066264,0.05000000000431091,0.05000000000761275,0.05000828076391678,0.05000000001058924
sample_853,0.012500000010402168,0.012500000008752966,0.012501743929395993,0.012500347744531829,0.012501534799814695,0.137498728994902,0.3874914689750633,0.01250000001564638,0.012505321646957779,0.3875008538745331
sample_854,0.025000000021759193,0.025000000018803942,0.025008052227511523,0.02500000003495261,0.025000000035110142,0.025000000040077096,0.7749898678968717,0.025000000033636068,0.02500207964451636,0.025000000046761294
sample_855,0.08749942839756403,0.08767544557430007,0.7956582010524732,0.004166666672775709,0.004166666672786375,0.004166708225525656,0.004166711390684896,0.0041666916688220595,0.004166813670254229,0.004166666674813931
sample_856,0.012500018660976627,0.012500000005177087,0.6234662972405101,0.15152998291305997,0.012500704077924987,0.01250000001084863,0.012500652281333098,0.13749991993709854,0.01250242486043268,0.012500000012638327
sample_857,0.00588235294771568,0.005882352971477095,0.8157895717588522,0.005882739292137597,0.06718161634470028,0.005882430613100078,0.0058826573605117805,0.005882353615309908,0.0758515721421234,0.005882352954072004
sample_858,0.27499940082690905,0.025000000016682487,0.27499317843898247,0.025007053385512963,0.025000000031132532,0.02500000003552849,0.025000000016869892,0.2749950411778695,0.02500532602909329,0.025000000041419376
sample_859,0.05000000000220726,0.050000000001908754,0.05000000000144592,0.05000000000354712,0.05000000000356163,0.05000000000406724,0.5499999999721614,0.050000000003413696,0.050000000002940574,0.050000000004746525
sample_860,0.016666666680475912,0.016666666678605477,0.01666666667572369,0.016666666688861357,0.33943861848638834,0.1938943998392271,0.016666666678762116,0.016666666688024724,0.35000031488756517,0.01666666669636626
sample_861,0.4199992673381056,0.02000000001044061,0.020000000007906076,0.4199994734498374,0.020000000019475328,0.020000000022315882,0.02000000001056192,0.020001259097108766,0.02000000001607811,0.02000000002817029
sample_862,0.01428571429345658,0.014285714292410708,0.28448540534578276,0.17265664038850004,0.014286425161212228,0.014285714299983704,0.014286120447789256,0.01428571429769498,0.4428568371708047,0.014285714302365027
sample_863,0.033333333335686624,0.03333333333536868,0.03333512013571567,0.03333333333711723,0.03333718980773486,0.03334405543155612,0.03333528734258778,0.033333333336973164,0.6999816805988655,0.03333333333839438
sample_864,0.03518971419485976,0.002272874193309218,0.5035440245318721,0.03564022599100513,0.02803960120953568,0.09309856912048799,0.08528717163632538,0.0022727366347705755,0.21238232433424223,0.00227275815359202
sample_865,0.5499999998607641,0.05000000000963901,0.05000000000730788,0.050000000017930854,0.05000000001800954,0.05000000002053818,0.05000000000975042,0.050000000017235716,0.05000000001484929,0.050000000023975255
sample_866,0.18457398543229522,0.00714301870297485,0.46937606116110714,0.007143006208897627,0.10641026633221026,0.007143346148792886,0.19677830746576558,0.007143392715405333,0.0071457586756358115,0.007142857156915365
sample_867,0.0333333333465688,0.03333333334478358,0.033333333342013105,0.03333333335463309,0.03333333335469689,0.03333333335770886,0.033333333344913445,0.36666641873566835,0.36666691445720495,0.03333333336180881
sample_868,0.008333349868602213,0.2605202610726326,0.008335177475270163,0.08916349411077408,0.008333333344809339,0.008333333346427673,0.2222160059544609,0.0924867758353939,0.20810957877816696,0.09416869021346214
sample_869,0.006250000003773731,0.006250087844712166,0.006250055335213107,0.006250538013300786,0.08369492059747477,0.19598262736251423,0.6765708544856867,0.006250162508719589,0.0062504046274423665,0.006250349221162613
sample_870,0.03333333334620212,0.03333333334446057,0.03333333334177604,0.03333333335401958,0.03333333335411694,0.03333333335703723,0.6999999998376311,0.03333333335324492,0.03333333335048331,0.03333333336102828
sample_871,0.009090909096044765,0.00909090909534765,0.009090909094280451,0.00909090909916502,0.009090909099194652,0.0090909091003548,0.6454530413501509,0.009090909098849137,0.2818186099483219,0.009091985018290833
sample_872,0.004545640454758828,0.004545454549585526,0.7035903996853381,0.004546582900883996,0.05386131546499615,0.05000005658721421,0.004546398439909158,0.004545505591251513,0.16527319177036234,0.0045454545557003165
sample_873,0.1576922491725646,0.0038461657447651605,0.0038465925088393992,0.0038461906248940525,0.21927747644029236,0.11491514918685977,0.3419723520094275,0.0038461538533261018,0.1469115166029056,0.003846153856125394
sample_874,0.36666623378708335,0.033333333388191576,0.03333333337487455,0.03333333343531699,0.033333333435634355,0.03334147298745611,0.03333333338886372,0.03333333343139538,0.3666589593015595,0.03333333346962442
sample_875,0.007143060792577356,0.10137967728922656,0.21710395084327633,0.26319402062545977,0.07270135665349223,0.30990389098779136,0.007144209873130869,0.007143026644193505,0.007143949129500861,0.00714285716135121
sample_876,0.0500000000214536,0.05000000000187973,0.05000000000142591,0.05000000000349493,0.050000000003511506,0.05000000000400562,0.050000000001903876,0.5499893489362215,0.050010651021428716,0.050000000004674416
sample_877,0.0142857143004684,0.1571427288736604,0.157141424691548,0.014287301728892811,0.014285714309545094,0.15714254488296908,0.30000022850851465,0.014285714308535395,0.15713992892500253,0.014288699470863432
sample_878,0.0076928092628254785,0.007692307723942808,0.007694016899972742,0.0076923278162319385,0.00769743471832049,0.19512437723374168,0.17020393531583172,0.007692718468308755,0.58081776485098,0.007692307709844281
sample_879,0.11326179244056403,0.005000000007266123,0.3066188768082343,0.14624499764896698,0.00500089356490483,0.06663846781049003,0.12791033012464284,0.21932251879808698,0.00500212277878132,0.005000000018062564
sample_880,0.012500000016112196,0.012500000013977889,0.2712021947928316,0.12881463132389911,0.012500578599387068,0.19640958039951847,0.012500762497018952,0.01250000002491611,0.32857191305021827,0.012500339282120507
sample_881,0.020000000028467788,0.02000000002463125,0.02000000001867433,0.42000095122739156,0.020000000045917454,0.419990477806531,0.020000000024919494,0.02000000004404311,0.020008570718250872,0.020000000061173015
sample_882,0.2199986211369717,0.02000000001415977,0.02001056026043496,0.020007779207774936,0.020000000026466996,0.6199488940484097,0.020020742342855512,0.02000000002531617,0.020013402902435494,0.02000000003517484
sample_883,0.27499971078260116,0.02500051923464855,0.5249997698520146,0.02500000001915597,0.025000000019222094,0.025000000021938612,0.02500000001042978,0.025000000018491512,0.02500000001589399,0.025000000025603798
sample_884,0.11209304776975391,0.10134454368720937,0.009091475638291036,0.09999780195735021,0.009090909123175006,0.009091126195620315,0.3718199865278383,0.009090909128297901,0.009090913447186365,0.2692892865252776
sample_885,0.05000000000946396,0.5499999998803835,0.05000000000621907,0.05000000001522863,0.050000000015323356,0.05000000001746271,0.05000000000828852,0.05000000001464142,0.05000000001263006,0.05000000002035879
sample_886,0.366666528472695,0.03333333334467619,0.033333333341932,0.3666668047178966,0.033333333354515084,0.03333333335750192,0.033333333344815384,0.03333333335361235,0.03333333335081613,0.033333333361539354
sample_887,0.2749998671234075,0.0250000000435584,0.2749958984147888,0.2750016036631174,0.025000000081338264,0.02500000009281737,0.025002630327558575,0.02500000007789327,0.02500000006714147,0.025000000108379033
sample_889,0.010000394322620794,0.010000000069227482,0.010001647867605174,0.010001788783558268,0.2880751979304849,0.010000176524050853,0.15976275701314382,0.1016211087336083,0.3905369287254702,0.010000000030230237
sample_890,0.05000000000134691,0.050000000001164405,0.05000000000088308,0.05000000000219097,0.5499999999839857,0.05000000000248006,0.05000000000117807,0.05000000000208351,0.05000000000179347,0.050000000002893744
sample_891,0.05000000000547917,0.050000000004736644,0.0500000000035917,0.05000000000880522,0.05000000000883797,0.05000000001008744,0.050000000004794994,0.05000000000846992,0.5499999999334233,0.05000000001177361
sample_892,0.05000000001006451,0.050000000008703284,0.05000000000659271,0.050000000016171595,0.5499999998804812,0.050000000018568934,0.05000000000881922,0.050000000015563366,0.050000000013398535,0.05000000002163657
sample_894,0.025000000010093386,0.02500235197995793,0.025000000006600066,0.025000000016196566,0.025016512713285085,0.025000000018557216,0.7749751394074151,0.025000000015576954,0.02500599581065917,0.025000000021658447
sample_895,0.014285714294987399,0.014285714293727507,0.2999998264902878,0.014288239689451698,0.014285714300688491,0.014285714302781001,0.15713938232023933,0.44285826570412273,0.014285714298061929,0.014285714305652019
sample_897,0.012500000008288955,0.012500000007172454,0.012510296382858615,0.012500234593140341,0.01250033359104063,0.01250000001526031,0.8874888399468728,0.01250000001282224,0.012500295424738118,0.012500000017805577
sample_898,0.03333333334034874,0.03333333333940584,0.366650430304336,0.03333333334458585,0.03333333334462661,0.03333333334622576,0.0333412534014671,0.3666667165093618,0.03334159972126695,0.03333333334837539
sample_899,0.03547892655972081,0.003225806458958242,0.18289298473759036,0.15924576253339928,0.103929850257806,0.0032258064671617814,0.2348490495183134,0.0032270400013602878,0.07714901964690749,0.19677575381878235
sample_900,0.025000000012040103,0.5250003470833681,0.02500000000788073,0.025000000019334927,0.025000000019399636,0.27499965278693445,0.02500000001051364,0.025000000018612793,0.025000000016021443,0.025000000025894475
sample_901,0.2447738368589154,0.005555682068500928,0.41278511147670416,0.06248852513157441,0.005557013393170379,0.0055561989384760755,0.005555930296659996,0.11666647593917309,0.13550532952767452,0.005555896369150895
sample_902,0.033333333337797845,0.36666647143659375,0.033333333336258784,0.03333333334113387,0.3666636753027673,0.03333626392581655,0.03333333333723886,0.033333341671605836,0.03333333333927612,0.03333358097151099
sample_903,0.006250111805486444,0.006250746220587011,0.520629929249088,0.0062501155636436505,0.06874995258134467,0.36686183719647847,0.006250000005163345,0.006251997970206195,0.0062500000078633865,0.006255309400138754
sample_904,0.025000114753562012,0.025000254272311614,0.025005818944500123,0.025000000014198456,0.525000024955262,0.025000000016268998,0.27499365919386975,0.02500012781929847,0.02500000001175418,0.02500000001897455
sample_905,0.02000000000948381,0.02000000000665275,0.020002053640782533,0.020000000012377398,0.020000000012434183,0.020000000014176546,0.020000000006735994,0.598042636074917,0.2419553102058989,0.020000000016540946
sample_906,0.005000060109075037,0.21309453577806442,0.3511486424639022,0.0050011067820888355,0.17694513579809001,0.1259841702006574,0.05781861868371056,0.005000553183236786,0.005000870289340369,0.05500630671183432
sample_907,0.033333333337966474,0.366666604014996,0.03333842832150282,0.03333433533845474,0.03333778005358872,0.033333333340377996,0.03333744396463321,0.0333333333392518,0.3666520749476732,0.033333333341555034
sample_908,0.05000000010346162,0.5499813108559298,0.05001868790474681,0.0500000001662258,0.05000000016703518,0.050000000190786695,0.05000000009072844,0.05000000016061112,0.050000000138087884,0.05000000022238661
sample_909,0.012500000012709938,0.012502040030723404,0.486541745860223,0.01250053157500795,0.13750007723457391,0.01250607516759145,0.012502196473283817,0.16344893374140468,0.0125007196619367,0.1374976802425452
sample_910,0.020000000021005195,0.020000995373709685,0.21999894917676657,0.020000000033796136,0.020007903609087822,0.02000093835539409,0.6199912133245407,0.0200000000324971,0.020000000027997566,0.020000000045205128
sample_911,0.012500000694549193,0.012500000013887982,0.33503634180077946,0.18995821559835036,0.012501361106006302,0.1374955189419509,0.01250266484334391,0.012504127555981912,0.012500883747329323,0.26250088569782076
sample_912,0.008333333340519212,0.09474032534008214,0.008333647565323486,0.1750002062859301,0.23996441813072897,0.008333333343076874,0.3172294298013634,0.13139652501033103,0.00833544783792788,0.008333333344717015
sample_915,0.1401528524400293,0.07249091396536538,0.006251534378877968,0.0062500000153077545,0.006251130537129347,0.07239503637672709,0.3908419640707214,0.0740500746826306,0.2250664935127438,0.006250000020467128
sample_916,0.033333713406630994,0.033333333343656,0.3666663343097099,0.03333333335249353,0.36666661882853424,0.03333333335528236,0.0333333333437565,0.03333333335178915,0.033333333349195214,0.03333333335895216
sample_917,0.02000000000839143,0.020000000007254416,0.8199887071054069,0.020000000013538938,0.020010445717604047,0.020000166197996883,0.020000680894668818,0.020000000025927313,0.020000000011172886,0.020000000018038415
sample_918,0.05000000000517227,0.050000000004471724,0.05000000000339009,0.5499999999385525,0.05000000000834375,0.05000000000953233,0.05000000000452912,0.05000000000799936,0.05000000000688632,0.05000000001112258
sample_919,0.010000000010747844,0.010000000009296807,0.23405492557353752,0.010000389706897515,0.10999294599824154,0.48594504930056376,0.11000496712112974,0.010000000016620148,0.010001722239857291,0.010000000023107917
sample_920,0.016667691938630713,0.016669271776209835,0.27177896074180313,0.016666666675270846,0.1833332827197685,0.1358324832351258,0.01666724526558929,0.30904960254917296,0.016668128420250183,0.016666666678178708
sample_921,0.05000000000154475,0.05000000185217414,0.05000797012006992,0.05000000000248362,0.05000797289794295,0.05000574231307922,0.05000000000135401,0.050000048968435774,0.549978263839596,0.05000000000331965
sample_922,0.014285714300003364,0.15840346219350301,0.5844502279237285,0.014285714308668056,0.15714327568746583,0.014285714312039498,0.014285714298234825,0.014286154797039163,0.014288307862885815,0.014285714316431917
sample_923,0.0050003262832909985,0.45499959447716554,0.20685491465637343,0.0050025692556819965,0.056782890333088885,0.14099048031884887,0.005000189597316043,0.005000000014121528,0.11536903504448574,0.005000000019627125
sample_924,0.11756110090328757,0.06640199378095109,0.4934814861159203,0.04039268843600461,0.059075264382849234,0.04107759691153579,0.17683719979929155,0.0017241418858004768,0.0017243733078700903,0.001724154476489325
sample_925,0.0500000000358589,0.050000000031027066,0.05000000002350045,0.5499999995739373,0.05000000005788534,0.050000000066048024,0.050000000031378763,0.050000000055463276,0.050000000047768875,0.05000000007713182
sample_926,0.050000000007141075,0.05000000000617079,0.05000000000468364,0.050000000011476746,0.050000000011523486,0.050000000013150525,0.5499899642904925,0.05000000001122197,0.05001003562880397,0.0500000000153353
sample_927,0.05000000001939621,0.05000000001677854,0.05000000001270877,0.050000000031178125,0.050000000031307584,0.050000000035738075,0.05000000001696733,0.5499999997683663,0.050000000025848194,0.05000000004171077
sample_928,0.03333333336945485,0.03333333336457051,0.6999999995363203,0.03333333339148239,0.033333333391633184,0.03333333339987237,0.03333333336494159,0.03333333338922621,0.03333333338143143,0.033333333411067305
sample_929,0.23714809111266777,0.0032258064550217897,0.6360979765355242,0.03802985600094971,0.0032258810362441595,0.003226014976710152,0.003225932396116483,0.06936874276162247,0.003225892265050654,0.0032258064600926275
sample_930,0.00833333333920952,0.008333333338415098,0.008337968012347789,0.5010782222698239,0.00833333334281137,0.26558347594810244,0.008333333338478098,0.008333333342430091,0.17500033372242246,0.00833333334595926
sample_931,0.025000000005436514,0.025000000004700207,0.025001730588622827,0.02500000000909252,0.025000000008783167,0.025000000010015788,0.46071221363887765,0.025000000008416096,0.3392860557143685,0.02500000001168686
sample_932,0.05000000003496782,0.05000000002987285,0.5499999995574346,0.05000000005529987,0.050000000054724866,0.05000000006346228,0.05000000002960712,0.050000000053720184,0.05000000004568336,0.05000000007522712
sample_933,0.050000000012196275,0.0500000000105416,0.05000000000801193,0.05000000001963393,0.05000000001969812,0.05000000002246829,0.5499999998461162,0.050000000018852464,0.050000000016261766,0.0500000000262193
sample_934,0.05000000000340161,0.050000000002942135,0.050000000002227915,0.05000000000546593,0.05000000000548612,0.05000000000626428,0.05000000000297561,0.549999999959397,0.05000000000453115,0.05000000000730846
sample_935,0.025000000016421338,0.27500020468922154,0.025000000010764505,0.025000000026359683,0.27500035315218285,0.025000000030232516,0.025000000014361798,0.27499944200257626,0.025000000022645175,0.02500000003523444
sample_936,0.010001702318911378,0.607168894498161,0.010000767886733554,0.010000000007896553,0.010000000008027669,0.010000000008983772,0.31282788134617284,0.01000016315249951,0.010000590762190117,0.010000000010423633
sample_937,0.01000000000828119,0.1099988651824494,0.29435338219530127,0.01000000001335899,0.010004892083808453,0.2655736928972971,0.27006668902073877,0.010000000012814097,0.010002478568168304,0.01000000001778246
sample_938,0.025000000006635634,0.025000000005736968,0.025000000596736842,0.02500000001066269,0.025001041271220877,0.7749973046755656,0.025000000005808865,0.02500000001026459,0.025001653403106415,0.02500000001426166
sample_939,0.01000000000638318,0.010000000005520909,0.010001188555212408,0.01000000001033935,0.010000000010304802,0.24443541609842426,0.49114064643721067,0.010000000009881561,0.09442345275662874,0.10999929611009421
